time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1775472422.8878727,-0.19,-0.14,0.65,0.23600847442411893,0.36308940205341056,0.65,121068.79239513623,55967.37896761796,12.0,0.04463928373897503,Material_POM_14
1775472422.8981,-0.29,-0.16,0.77,0.33120990323358385,0.43014217284598827,0.77,120644.53262784606,56717.69342570277,12.0,0.047845429805280795,Material_POM_14
1775472422.9102006,-0.38,-0.18,0.91,0.4204759208325728,0.4620609437050869,0.91,120220.27317974357,57455.077383233795,14.000000000000002,0.05467743691677256,Material_POM_14
1775472422.9203668,-0.49,-0.19,1.04,0.5255473337388366,0.5053334888512959,1.04,119720.27823307845,58275.68086536945,14.000000000000002,0.06607410517548906,Material_POM_14
1775472422.9311182,-0.61,-0.2,1.18,0.6419501538281613,0.5440250930534478,1.18,119220.2836733294,59080.656406153255,14.000000000000002,0.08188199878566345,Material_POM_14
1775472422.9421802,-0.73,-0.2,1.32,0.7569015788066503,0.5734098525733317,1.32,118720.28940742793,59870.63456779888,14.000000000000012,0.10108660622222239,Material_POM_14
1775472422.95343,-0.85,-0.2,1.47,0.873212459828649,0.5940216774197086,1.47,118220.29534764469,60646.201599552325,14.999999999999991,0.12305291864727716,Material_POM_14
1775472422.9644308,-0.97,-0.21,1.62,0.9924716620639604,0.6126364502638951,1.62,117637.20628452468,61493.80211138216,15.000000000000014,0.1475013410308521,Material_POM_14
1775472422.9751625,-1.09,-0.21,1.77,1.110045044131093,0.6271437384109347,1.77,117054.11736647756,62324.42224441777,15.000000000000014,0.173872028630737,Material_POM_14
1775472422.986225,-1.22,-0.21,1.92,1.2379418403139948,0.6447610393504977,1.92,116471.02862460338,63138.73210380889,15.000000000000014,0.20244109807050484,Material_POM_14
1775472422.9972336,-1.34,-0.21,2.07,1.3563554106501734,0.6552438431914639,2.07,115800.21478379186,64010.23556105454,15.000000000000014,0.2324952171573333,Material_POM_14
1775472423.0079467,-1.46,-0.21,2.22,1.47502542350971,0.6644255671550192,2.22,115129.40103479761,64863.094421459566,15.000000000000036,0.2638557822680524,Material_POM_14
1775472423.019059,-1.58,-0.21,2.37,1.5938946012832844,0.6725290838625319,2.37,114458.58736683852,65698.03481498327,15.000000000000036,0.2964232363033724,Material_POM_14
1775472423.0301864,-1.71,-0.21,2.52,1.7228464818433473,0.6836689675295158,2.5200000000000005,113697.0168929418,66573.18041233828,15.000000000000036,0.33060026951785726,Material_POM_14
1775472423.0407665,-1.83,-0.21,2.67,1.8420097719610502,0.6898910419737858,2.67,112935.44648126584,67428.36887134031,15.000000000000036,0.3657577898659891,Material_POM_14
1775472423.0519476,-1.95,-0.21,2.82,1.9612750954417382,0.6954873758703413,2.82,112173.87612555322,68264.35025360073,15.000000000000036,0.401838959117293,Material_POM_14
1775472423.062496,-2.07,-0.21,2.97,2.080624906127964,0.7005468705660246,2.9700000000000006,111412.3058204355,69081.8218662181,15.000000000000036,0.4387897850678546,Material_POM_14
1775472423.0737922,-2.19,-0.21,3.12,2.2000454540758927,0.7051425477350464,3.1200000000000006,110557.91249732925,69921.01246992925,15.000000000000036,0.47660851747058536,Material_POM_14
1775472423.0848906,-2.31,-0.21,3.27,2.319525813609325,0.7093348942735261,3.2700000000000005,109703.51921614644,70739.93124243715,15.000000000000036,0.5151977392612055,Material_POM_14
1775472423.0955737,-2.44,-0.21,3.42,2.4490202122481555,0.7160875719767787,3.4200000000000004,108849.1260024904,71539.27431202555,15.000000000000036,0.5548821244758484,Material_POM_14
1775472423.106404,-2.56,-0.21,3.57,2.5685988398346677,0.7194952718037524,3.57,107900.44989939261,72342.88432258638,15.000000000000036,0.5952590377823772,Material_POM_14
1775472423.1177475,-2.68,-0.22,3.72,2.689014689435519,0.7228532168231995,3.7200000000000006,106951.77382987426,73125.3586333161,15.000000000000036,0.636272041946068,Material_POM_14
1775472423.128545,-2.8,-0.22,3.88,2.808629559055448,0.723873411129391,3.88,106003.09777055783,73887.3687693537,15.99999999999997,0.6778535680931459,Material_POM_14
1775472423.1397696,-2.92,-0.22,4.03,2.928275943281302,0.7266191604620699,4.03,104959.07438585839,74636.40334770987,15.99999999999997,0.720020924016815,Material_POM_14
1775472423.1501172,-3.04,-0.22,4.18,3.047950130825634,0.7291744980026641,4.18,103915.0510267123,75363.53342790718,15.99999999999997,0.7626911852217043,Material_POM_14
1775472423.1620595,-3.17,-0.22,4.33,3.1776248991975122,0.7338623938418287,4.33,102871.02771444518,76069.38712519473,15.99999999999997,0.8061568421310814,Material_POM_14
1775472423.1721652,-3.29,-0.22,4.48,3.297347418759509,0.7360148845412108,4.480000000000001,101827.004423703,76754.55146588689,15.99999999999997,0.8500342822543004,Material_POM_14
1775472423.1832893,-3.41,-0.22,4.63,3.417089404741995,0.73803210944058,4.63,100686.83637892494,77409.04973349918,15.99999999999997,0.894349594723726,Material_POM_14
1775472423.193952,-3.53,-0.22,4.78,3.5368488800060427,0.7399263891380028,4.780000000000001,99546.66835308968,78041.40452634869,15.99999999999997,0.939022836569475,Material_POM_14
1775472423.2055414,-3.65,-0.22,4.94,3.6566241261578964,0.7402071631479217,4.94,98406.50033006218,78652.14996069834,16.000000000000014,0.9840265170162963,Material_POM_14
1775472423.2169664,-3.77,-0.23,5.09,3.7770093989822158,0.7420449227774643,5.09,97266.33232541225,79241.78567282968,16.000000000000014,1.0293511262915471,Material_POM_14
1775472423.2269375,-3.89,-0.23,5.24,3.896793553679743,0.7436627500032429,5.24,96029.40807435448,79783.16104010199,16.000000000000014,1.075007603856802,Material_POM_14
1775472423.2381227,-4.01,-0.23,5.39,4.016590594023742,0.7451929218610056,5.39,94792.48383859839,80301.83689291522,16.000000000000014,1.1209142381129789,Material_POM_14
1775472423.249217,-4.13,-0.23,5.54,4.1363994004447875,0.7466423562820272,5.54,93555.55961733666,80798.2503855117,16.000000000000014,1.1670449317485396,Material_POM_14
