time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1775471346.4380257,-0.27,-0.26,0.57,0.37483329627982626,0.6576011204889575,0.57,665.128263356053,3091.537554815501,4.0000000000000036,0.0786122490272416,Material_EPEfoam_1
1775471346.4502375,-0.3,-0.28,0.62,0.4103656905736638,0.6618790785396536,0.62,665.1348821468387,3091.536131518116,5.000000000000004,0.08721596199690444,Material_EPEfoam_1
1775471346.459914,-0.32,-0.3,0.66,0.4386342439892262,0.6645963324134754,0.66,665.1415281101627,3091.5347023655822,5.000000000000004,0.09601250189892453,Material_EPEfoam_1
1775471346.470823,-0.35,-0.32,0.7,0.474236228055175,0.6774793579654529,0.6999999999999998,665.1483029037423,3091.5332455080315,5.000000000000004,0.10529265691957573,Material_EPEfoam_1
1775471346.4819818,-0.37,-0.34,0.74,0.5024937810560445,0.6790447324477189,0.74,665.1550933510667,3091.531785270419,5.000000000000004,0.1147123057736989,Material_EPEfoam_1
1775471346.4929738,-0.39,-0.36,0.78,0.530754180388624,0.6804532050454088,0.7799999999999998,665.1618978831171,3091.530321989882,5.000000000000004,0.12426981310541266,Material_EPEfoam_1
1775471346.5039124,-0.42,-0.38,0.82,0.5663920903402518,0.690721219047601,0.8199999999999997,665.1688050953076,3091.5288366239397,5.000000000000004,0.13423909461740327,Material_EPEfoam_1
1775471346.5152311,-0.44,-0.4,0.86,0.5946427498927402,0.6914442540098678,0.8599999999999999,665.1757195378477,3091.52734968778,5.000000000000004,0.1443079231999948,Material_EPEfoam_1
1775471346.5263572,-0.47,-0.42,0.91,0.630317380372777,0.6926557007879958,0.9099999999999998,665.1826460948556,3091.5258601315645,5.000000000000004,0.1547427894166069,Material_EPEfoam_1
1775471346.5367887,-0.49,-0.44,0.95,0.6585590330410782,0.6932193050755506,0.9499999999999997,665.1895782879063,3091.524369347693,5.000000000000004,0.16524772530081291,Material_EPEfoam_1
1775471346.5477436,-0.51,-0.46,0.99,0.686804193347711,0.6937409086937397,0.9899999999999999,665.1965156969934,3091.5228774264046,5.000000000000004,0.175823920540799,Material_EPEfoam_1
1775471346.5587344,-0.54,-0.48,1.03,0.7224956747275377,0.7014514303651528,1.0299999999999998,665.2035302112969,3091.5213689154775,5.000000000000004,0.18672117885892528,Material_EPEfoam_1
1775471346.5697296,-0.56,-0.5,1.07,0.7507329751649384,0.7016189472392441,1.0699999999999998,665.2105464007694,3091.5198600278277,5.000000000000004,0.19766471588735063,Material_EPEfoam_1
1775471346.5806808,-0.59,-0.52,1.12,0.7864477096412704,0.7021848280861092,1.12,665.2175682490503,3091.518349907169,5.000000000000004,0.2088970705824983,Material_EPEfoam_1
1775471346.5915554,-0.61,-0.54,1.16,0.8146778504415104,0.7023078863220898,1.16,665.2245913279133,3091.5168395053097,5.000000000000004,0.2201547185297706,Material_EPEfoam_1
1775471346.6031413,-0.63,-0.56,1.2,0.8429116205154608,0.7024257650747465,1.2,665.2316155855643,3091.515328833375,5.000000000000004,0.23143870429678184,Material_EPEfoam_1
1775471346.6132712,-0.66,-0.58,1.24,0.8786353054595518,0.7085762878090839,1.2399999999999998,665.2387013484424,3091.513804923948,5.000000000000004,0.24297784426518218,Material_EPEfoam_1
1775471346.6245573,-0.68,-0.6,1.28,0.9068627239003707,0.7084859495425165,1.2799999999999998,665.2457862079377,3091.5122811917176,5.000000000000004,0.254524119020889,Material_EPEfoam_1
1775471346.6356878,-0.71,-0.62,1.33,0.9426027795418387,0.708723361517652,1.33,665.2528734415528,3091.5107569321635,5.000000000000004,0.26630013811939035,Material_EPEfoam_1
1775471346.6467018,-0.73,-0.64,1.37,0.9708243919473799,0.7086304257787986,1.37,665.2599597458106,3091.509232855386,5.000000000000004,0.27806627219698027,Material_EPEfoam_1
1775471346.6574435,-0.75,-0.66,1.41,0.9990495483208027,0.7085452764365435,1.4099999999999997,665.2670451985749,3091.5077089446527,5.000000000000004,0.2898229470946231,Material_EPEfoam_1
1775471346.6688235,-0.78,-0.69,1.45,1.0413932974625868,0.7182017788005574,1.4499999999999997,665.2742272163629,3091.5061642589794,5.000000000000004,0.3019690062484708,Material_EPEfoam_1
1775471346.679091,-0.8,-0.71,1.49,1.0696261028976435,0.7178693859250052,1.4899999999999998,665.2814059102222,3091.5046202703757,5.000000000000004,0.3140768624768215,Material_EPEfoam_1
1775471346.690121,-0.83,-0.73,1.53,1.105350623105628,0.7224509154605965,1.5299999999999998,665.288630419377,3091.5030664155947,5.000000000000004,0.3263538936219247,Material_EPEfoam_1
1775471346.7010908,-0.85,-0.75,1.58,1.1335784048754634,0.7174542325450828,1.58,665.2958049617025,3091.501523284451,5.000000000000004,0.3385800144259884,Material_EPEfoam_1
1775471346.7120864,-0.87,-0.76,1.62,1.1552056094046634,0.7130894421698897,1.62,665.3029358561242,3091.499989518989,5.000000000000004,0.3505802718604979,Material_EPEfoam_1
1775471346.7230659,-0.9,-0.78,1.66,1.1909659944767526,0.7174489620649341,1.6599999999999997,665.3101103457448,3091.49844636444,5.000000000000004,0.3627383477534354,Material_EPEfoam_1
1775471346.7340143,-0.92,-0.8,1.7,1.2191800523302536,0.7171643148034935,1.6999999999999997,665.3172819888929,3091.4969038043973,5.000000000000004,0.37484301355540967,Material_EPEfoam_1
1775471346.7448955,-0.95,-0.82,1.74,1.2549501982150526,0.7212353315975408,1.7399999999999998,665.3244943422088,3091.4953524751336,5.000000000000004,0.38708631530072884,Material_EPEfoam_1
1775471346.7558444,-0.97,-0.84,1.78,1.283160161476345,0.7208760902248623,1.7799999999999998,665.3317031031111,3091.493801900564,5.000000000000004,0.3992622453396218,Material_EPEfoam_1
1775471346.7673697,-1.0,-0.86,1.83,1.3189389675038037,0.7207312823893559,1.83,665.338910415935,3091.4922516197194,5.000000000000004,0.41155866542260566,Material_EPEfoam_1
1775471346.7782254,-1.02,-0.88,1.87,1.347145129523913,0.7203980797464349,1.87,665.3461143967324,3091.490702037632,5.000000000000004,0.4237744268743471,Material_EPEfoam_1
1775471346.7894845,-1.05,-0.89,1.91,1.3764446955835168,0.720651295776032,1.9099999999999997,665.3533209096901,3091.4891518935965,5.000000000000004,0.4359350129759106,Material_EPEfoam_1
1775471346.799905,-1.07,-0.91,1.93,1.4046351839534705,0.7277898736598948,1.9299999999999997,665.3605988084267,3091.487586384816,5.000000000000004,0.448010441739875,Material_EPEfoam_1
1775471346.8108473,-1.09,-0.93,1.96,1.4328293687665676,0.7310350192507901,1.96,665.3679091586193,3091.4860138813715,5.000000000000004,0.4599989588687183,Material_EPEfoam_1
1775471346.8220053,-1.1,-0.95,1.97,1.4534441853748634,0.7377885520742697,1.9699999999999998,665.37528704414,3091.484426840364,5.000000000000004,0.47172181124514173,Material_EPEfoam_1
1775471346.8326402,-1.12,-0.96,1.99,1.475127113166862,0.741269533616748,1.99,665.382699739476,3091.4828322971125,5.000000000000004,0.48321287814167385,Material_EPEfoam_1
1775471346.8435547,-1.13,-0.97,2.0,1.4892279879185724,0.7446136216524754,2.0,665.3901458756924,3091.4812305457053,5.000000000000004,0.49430894399262243,Material_EPEfoam_1
1775471346.8549552,-1.14,-0.98,2.01,1.5033296378372907,0.7479248208519751,2.01,665.3976251239011,3091.4796216566356,5.000000000000004,0.5050275248288586,Material_EPEfoam_1
1775471346.865744,-1.15,-0.99,2.02,1.5174320413119,0.7512036089645004,2.02,665.4051371599907,3091.478005699368,5.000000000000004,0.5153837073625708,Material_EPEfoam_1
1775471346.8765967,-1.16,-0.99,2.03,1.5250245899656831,0.7512432703066073,2.03,665.4126495926938,3091.4763896377317,5.000000000000004,0.5252548069858778,Material_EPEfoam_1
1775471346.8876808,-1.17,-1.0,2.04,1.5391231269784753,0.7544717512287863,2.04,665.4201943102062,3091.474766615758,5.000000000000004,0.5347945467984742,Material_EPEfoam_1
