time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1775472205.3291252,-0.48,-0.38,0.67,0.6122091146005587,0.9137435833686198,0.67,0.052646884576683296,0.1822373680256516,9.000000000000007,0.0935226833187562,Material_Silicone_20
1775472205.339547,-0.6,-0.44,0.77,0.744043009509531,0.9662883678196923,0.77,0.06230976825488022,0.20356025554711552,9.999999999999998,0.11784856272269213,Material_Silicone_20
1775472205.3506382,-0.73,-0.48,0.87,0.8736704184073075,1.004217717459299,0.87,0.07235194542947321,0.22398440367924288,9.999999999999998,0.14462731830327283,Material_Silicone_20
1775472205.3618286,-0.87,-0.53,0.98,1.0187246929372038,1.039513932064563,0.98,0.08274708475011884,0.24364447298039707,10.999999999999998,0.17434946939998064,Material_Silicone_20
1775472205.372829,-1.01,-0.58,1.09,1.1646887996370532,1.0685208542350448,1.09,0.0934322932924693,0.26248330228416566,11.00000000000001,0.20659754211559175,Material_Silicone_20
1775472205.3841887,-1.16,-0.63,1.19,1.3200378782444084,1.109274595772952,1.19,0.1045250392501988,0.2810809400615907,11.00000000000001,0.24151315218527553,Material_Silicone_20
1775472205.3947852,-1.31,-0.68,1.3,1.4759742545180117,1.135363937810826,1.3,0.11587867862830707,0.2989893363455187,11.00000000000001,0.27876841636610183,Material_Silicone_20
1775472205.4052472,-1.46,-0.72,1.41,1.6278820596099706,1.1545254645989405,1.41,0.12742393327429646,0.31609321903824167,11.00000000000001,0.3178955720499982,Material_Silicone_20
1775472205.4165251,-1.62,-0.77,1.52,1.7936833611315015,1.1800540664983126,1.52,0.13922447393927959,0.3327064828763832,11.00000000000001,0.359362459372993,Material_Silicone_20
1775472205.427735,-1.77,-0.82,1.63,1.950717816599828,1.1967586624792428,1.63,0.15119206056407203,0.348626349658518,11.00000000000001,0.4025130152337777,Material_Silicone_20
1775472205.4381595,-1.92,-0.87,1.74,2.1079136604709405,1.2114439362224163,1.74,0.16330649992629617,0.3638767951405482,11.00000000000001,0.44721283476772505,Material_Silicone_20
1775472205.4490616,-2.08,-0.92,1.85,2.27437903613272,1.2293934090482763,1.85,0.175600434016779,0.37862105603778323,11.00000000000001,0.4937315191978083,Material_Silicone_20
1775472205.459886,-2.23,-0.96,1.96,2.4278591392418134,1.2387030104789811,1.96,0.1879874641215688,0.39267541470900125,11.00000000000001,0.5413693256478392,Material_Silicone_20
1775472205.471555,-2.39,-1.01,2.07,2.594648338407346,1.2534526980457237,2.07,0.20052199110202604,0.40624578241577386,11.00000000000001,0.5905951287293825,Material_Silicone_20
1775472205.4835176,-2.55,-1.06,2.17,2.7615394257551347,1.2725982272612477,2.17,0.2132479733746385,0.4194819054238448,11.00000000000001,0.6412785644379112,Material_Silicone_20
1775472205.493394,-2.7,-1.11,2.28,2.9192636057745798,1.2803782128931434,2.28,0.22605175550356993,0.4321273592827451,11.00000000000001,0.692954384994521,Material_Silicone_20
1775472205.503894,-2.86,-1.15,2.39,3.0825476476447204,1.2897683505758868,2.39,0.2389494390093288,0.4442652815441736,11.000000000000032,0.7457701048761904,Material_Silicone_20
1775472205.5158951,-3.01,-1.2,2.5,3.240385779502187,1.2961537933393574,2.5000000000000004,0.25191097694272235,0.4558612519660342,11.000000000000032,0.7994478378383248,Material_Silicone_20
1775472205.5256999,-3.17,-1.25,2.61,3.407550439832109,1.3055743809416582,2.61,0.26496672075213895,0.4670187393283559,11.000000000000032,0.8542660236407972,Material_Silicone_20
1775472205.536916,-3.32,-1.3,2.72,3.5654452737351052,1.3108249863640142,2.7200000000000006,0.27807497061577907,0.4776722706582251,11.000000000000032,0.9098176173117051,Material_Silicone_20
1775472205.5489342,-3.48,-1.34,2.83,3.7290749523172635,1.3176938638245228,2.8300000000000005,0.2912519092540243,0.48788521599065143,11.000000000000032,0.9662530063032959,Material_Silicone_20
1775472205.558962,-3.64,-1.39,2.94,3.8963701056239515,1.3252955035130776,2.9400000000000004,0.30450486428915513,0.4976952159373466,11.000000000000032,1.023630213396437,Material_Silicone_20
1775472205.5702634,-3.79,-1.44,3.05,4.054343350038327,1.329292465818315,3.0500000000000007,0.3177977889473383,0.5070488046329222,11.000000000000032,1.0815743499328807,Material_Silicone_20
1775472205.5820744,-3.95,-1.48,3.16,4.218163107325273,1.3348613203999848,3.1600000000000006,0.3311464021513381,0.5159985782235416,11.000000000000032,1.1402354740695162,Material_Silicone_20
1775472205.592089,-4.1,-1.53,3.27,4.376174128162635,1.3382791406371541,3.2700000000000005,0.34452919355770967,0.5245207505481662,11.000000000000032,1.1993777003804094,Material_Silicone_20
1775472205.6025178,-4.26,-1.58,3.38,4.543566880766695,1.3442501587327031,3.380000000000001,0.35797169514503674,0.5326807048661095,11.000000000000032,1.2592547148936568,Material_Silicone_20
1775472205.6154659,-4.42,-1.63,3.49,4.710976544199727,1.3498496258882808,3.490000000000001,0.37147019140391957,0.5404843243657572,11.000000000000032,1.3198064489222916,Material_Silicone_20
1775472205.6241932,-4.57,-1.67,3.6,4.8655729364587685,1.351547662475307,3.6000000000000005,0.3849856680286725,0.5478743051455461,11.000000000000032,1.3805951416502638,Material_Silicone_20
1775472205.635385,-4.73,-1.72,3.71,5.03302096160944,1.3566090579515853,3.7100000000000004,0.39855175860818837,0.5549239550584218,11.000000000000032,1.4419749901354717,Material_Silicone_20
1775472205.648733,-4.88,-1.77,3.82,5.191078885934984,1.3589208185900956,3.8200000000000007,0.41214096679408935,0.5615964579565742,11.000000000000032,1.5036219742053643,Material_Silicone_20
