time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1775471661.8227406,8.22,2.86,0.61,8.703332695008275,14.267735126677291,0.61,9735481.59664187,3928020.122596887,6.000000000000005,0.5412918286170599,Material_Wood_19
1775471661.833976,8.01,2.81,0.66,8.488592345023998,12.861484065969591,0.66,9622586.50835183,4042306.2589771184,6.000000000000005,0.6016641830338408,Material_Wood_19
1775471661.8455093,7.81,2.76,0.71,8.283338698858088,11.666657791831403,0.71,9509597.333490407,4150338.7279779688,6.000000000000005,0.6636587698692161,Material_Wood_19
1775471661.8557143,7.61,2.7,0.77,8.074781730796195,10.486715901402977,0.77,9396608.14682956,4252628.63850337,6.000000000000005,0.7273401089229342,Material_Wood_19
1775471661.8672757,7.4,2.65,0.82,7.8601844762066495,9.585579134911603,0.82,9283618.95115735,4349581.149006848,6.000000000000005,0.7928356910828757,Material_Wood_19
1775471661.8774614,7.2,2.6,0.87,7.655063683601855,8.798913660561142,0.87,9170629.747618485,4441545.793322337,6.000000000000005,0.8596428215962557,Material_Wood_19
1775471661.888448,7.0,2.54,0.93,7.446583109050755,8.00707000212984,0.93,9057640.53616118,4528826.439572931,6.000000000000005,0.9278162582811379,Material_Wood_19
1775471661.899525,6.79,2.49,0.98,7.232164268045908,7.379751926830593,0.98,8944651.318430698,4611689.03914624,6.000000000000005,0.9974879037442013,Material_Wood_19
1775471661.9107428,6.59,2.44,1.03,7.02721139571025,6.822528711826736,1.03,8831662.095127981,4690367.7509941235,6.000000000000005,1.0682108797515857,Material_Wood_19
1775471661.921531,6.39,2.39,1.09,6.822330979951061,6.259013505447299,1.09,8718672.866190113,4765069.826817515,6.000000000000005,1.1399250609002987,Material_Wood_19
1775471661.9324534,6.18,2.33,1.14,6.604642306741524,5.7935408010532665,1.14,8605683.63259752,4835979.551004114,6.000000000000005,1.2130120169544019,Material_Wood_19
1775471661.9436584,5.98,2.28,1.2,6.399906249313345,5.333250763385485,1.2,8492694.394402025,4903261.457986867,6.000000000000005,1.2869334402029404,Material_Wood_19
1775471661.95441,5.78,2.23,1.25,6.195264320430566,4.956207491378461,1.2499999999999998,8379611.067643794,4967007.585771232,6.000000000000005,1.3615927161240151,Material_Wood_19
1775471661.9655428,5.57,2.17,1.3,5.977775505988829,4.598285313618089,1.3,8266561.566966786,5027423.381975618,6.000000000000005,1.437413084659872,Material_Wood_19
