time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1775471193.4557548,-0.33,-1.19,0.54,1.2349089035228469,2.286864104923596,0.5399999999999999,0.44934931298357045,0.6742754793338255,4.000000000000001,0.27660129346900375,Material_Bottle_1
1775471193.467718,-0.34,-1.26,0.57,1.305067048086036,2.2895872956118253,0.57,0.47224518593968867,0.6971146328321667,4.000000000000001,0.30012481228502397,Material_Bottle_1
1775471193.4777546,-0.34,-1.34,0.58,1.3824615727028366,2.383550326125018,0.58,0.49608068920093884,0.7209031823522254,4.000000000000001,0.32425989961676305,Material_Bottle_1
1775471193.4883986,-0.35,-1.42,0.6,1.4624978632463024,2.4374923762565435,0.6,0.5204556129635043,0.7445381751807728,4.000000000000001,0.34905723781998627,Material_Bottle_1
1775471193.499666,-0.35,-1.5,0.62,1.5402921800749363,2.4843382189301892,0.6199999999999999,0.5452989951528062,0.7678408097466846,4.000000000000001,0.3743812256403276,Material_Bottle_1
1775471193.5104978,-0.35,-1.57,0.63,1.6085397104206038,2.5532335828365413,0.63,0.5708313309811716,0.7913735603889049,4.000000000000001,0.399855819684401,Material_Bottle_1
1775471193.521299,-0.35,-1.65,0.65,1.6867127793432999,2.5949387452377763,0.65,0.5967807184335494,0.8144386812606866,4.000000000000001,0.42582780980789287,Material_Bottle_1
1775471193.5322638,-0.36,-1.72,0.66,1.7572706109191036,2.662527194533195,0.66,0.6234059903788813,0.8376831580041012,4.000000000000001,0.45200190788907857,Material_Bottle_1
1775471193.5431988,-0.36,-1.8,0.68,1.8356470248934025,2.6994769491418427,0.68,0.6504007598702998,0.8603480177193505,4.000000000000001,0.4786293794285866,Material_Bottle_1
1775471193.5541537,-0.36,-1.87,0.7,1.904337155022713,2.720477763635642,0.6999999999999998,0.6776055375066562,0.8820887643531997,4.000000000000001,0.5053608586994182,Material_Bottle_1
1775471193.5651896,-0.37,-1.94,0.72,1.974968354176846,2.7430077932903507,0.7199999999999999,0.7050356154395597,0.9029925532140984,4.000000000000001,0.5322569807798263,Material_Bottle_1
1775471193.5760818,-0.37,-2.01,0.73,2.0437710243566913,2.7996824995536875,0.7299999999999999,0.7330324404350965,0.9238595306924064,4.000000000000001,0.5592516943502797,Material_Bottle_1
1775471193.5870798,-0.37,-2.08,0.75,2.1126523613694705,2.8168660593378814,0.7499999999999999,0.7612011010284754,0.9438078294530942,4.000000000000001,0.5863425590454642,Material_Bottle_1
1775471193.5982401,-0.37,-2.14,0.77,2.171750446068793,2.8204514618406895,0.77,0.7894056156468823,0.9625947089066528,4.000000000000001,0.6132323308394529,Material_Bottle_1
1775471193.6091235,-0.37,-2.21,0.8,2.2407588000496617,2.800944998880828,0.8,0.8174150656356904,0.9798139307895515,4.000000000000001,0.6402286457830061,Material_Bottle_1
1775471193.621972,-0.37,-2.28,0.82,2.3098268333362135,2.8168585566800695,0.8199999999999998,0.8455836512024913,0.9962619829141094,4.000000000000001,0.6673221282267062,Material_Bottle_1
1775471193.6309214,-0.38,-2.35,0.83,2.3805251521460558,2.8680991374059257,0.8299999999999998,0.8742646425765505,1.0126553762960389,4.000000000000001,0.6945471020172147,Material_Bottle_1
1775471193.6421013,-0.38,-2.41,0.85,2.4397745797511705,2.8703196581547203,0.8499999999999999,0.9029678391580979,1.0280301587243565,4.000000000000001,0.7215711005888775,Material_Bottle_1
1775471193.6527147,-0.39,-2.47,0.86,2.500599928017275,2.907670953891071,0.8599999999999999,0.9320445486970086,1.0430893484289243,4.000000000000001,0.7484475374983722,Material_Bottle_1
1775471193.6637323,-0.4,-2.54,0.87,2.57130317154551,2.95551748968738,0.87,0.9615997235938823,1.0580261043397452,4.000000000000001,0.7754440844445556,Material_Bottle_1
1775471193.6747618,-0.41,-2.59,0.88,2.6222509414623154,2.97982722913078,0.88,0.9913979958851901,1.0723884477136487,4.000000000000001,0.8020240530707876,Material_Bottle_1
1775471193.6857553,-0.41,-2.65,0.9,2.6815294143454778,2.979473816524068,0.9,1.0211927340504308,1.0857370819820935,4.000000000000001,0.8284243035839017,Material_Bottle_1
1775471193.6966777,-0.42,-2.71,0.92,2.742353004264768,2.9808152428799186,0.92,1.0510008864792297,1.0981390362837078,4.000000000000001,0.8546859055908251,Material_Bottle_1
1775471193.7076836,-0.42,-2.78,0.93,2.811547616527239,3.02316622942044,0.93,1.0812325487734342,1.1103349595370862,4.000000000000001,0.881015538109515,Material_Bottle_1
1775471193.7186382,-0.42,-2.85,0.95,2.8807811440649216,3.0323980122809573,0.9499999999999998,1.1115565288962437,1.1217415063259042,4.000000000000001,0.9073966877778161,Material_Bottle_1
1775471193.7295413,-0.42,-2.93,0.96,2.959949323890529,3.0832773339720783,0.9599999999999999,1.1423893022359646,1.1330819022757623,4.000000000000001,0.9340557896669704,Material_Bottle_1
1775471193.7415924,-0.42,-3.0,0.98,3.0292573347274407,3.091075758828247,0.9799999999999999,1.1733000598242471,1.143609364342829,4.000000000000001,0.9607218174839343,Material_Bottle_1
1775471193.7517228,-0.41,-3.06,1.0,3.0873451378166323,3.0873420504745823,0.9999999999999999,1.204173480328993,1.153151528306162,4.000000000000001,0.9871101444618542,Material_Bottle_1
1775471193.7623758,-0.41,-3.12,1.01,3.1468237955119127,3.11566403945334,1.01,1.2353301207235263,1.162250117170612,4.000000000000001,1.0132554499431297,Material_Bottle_1
1775471193.7736912,-0.42,-3.18,1.02,3.2076159371096784,3.1447184239129946,1.02,1.2667773049626563,1.1709114575058317,4.000000000000001,1.0391866334634676,Material_Bottle_1
1775471193.7850919,-0.41,-3.23,1.02,3.2559176893772976,3.1920730365728054,1.02,1.2986980353283843,1.1794215096517564,4.000000000000001,1.0646129571535892,Material_Bottle_1
1775471193.7952523,-0.39,-3.28,1.01,3.3031046002208284,3.270397356260864,1.03,1.331402008890993,1.1882656957913251,4.000000000000001,1.0895228299919262,Material_Bottle_1
1775471193.8066835,-0.36,-3.33,0.99,3.349402931867111,3.383231867308327,1.05,1.3652343275640764,1.1980002014164206,4.000000000000001,1.1139092832297117,Material_Bottle_1
1775471193.8173857,-0.34,-3.38,0.98,3.3970575502926055,3.4663817182764154,1.06,1.3998981447468404,1.2081028343048796,4.000000000000001,1.1378134045843356,Material_Bottle_1
1775471193.8288105,-0.31,-3.44,0.97,3.453939779440284,3.5607589883312327,1.07,1.4355057346301527,1.218745504810127,4.000000000000001,1.1614406847524168,Material_Bottle_1
1775471193.8397624,-0.29,-3.5,0.96,3.5119937357575113,3.658322997327619,1.08,1.4720889646034288,1.2299612479551996,4.000000000000001,1.1848101549784196,Material_Bottle_1
1775471193.8501835,-0.26,-3.55,0.96,3.5595083930228344,3.7078173804223478,1.08,1.509167138407652,1.2408643103880397,4.000000000000001,1.2076927346191475,Material_Bottle_1
1775471193.8608553,-0.24,-3.59,0.96,3.598013340720126,3.747926659159861,1.08,1.5466464049992512,1.2512730032936987,4.000000000000001,1.229906796337707,Material_Bottle_1
1775471193.8720262,-0.22,-3.63,0.96,3.636660556059639,3.788184133203652,1.08,1.5845282463312875,1.261179153696093,4.000000000000001,1.2514694584533126,Material_Bottle_1
1775471193.8828063,-0.2,-3.67,0.95,3.6754455512223276,3.8688859814066805,1.09,1.6232171061453549,1.2712795266296282,4.000000000000001,1.2723951868836119,Material_Bottle_1
1775471193.8938804,-0.18,-3.69,0.96,3.6943876353192824,3.8483164447946225,1.1,1.6617002705933006,1.2797785018562662,4.000000000000001,1.2923051090439417,Material_Bottle_1
1775471193.905146,-0.15,-3.71,0.96,3.7130311067913233,3.8677367073485582,1.1,1.7003776376667863,1.2873968171468158,4.000000000000001,1.3112265266543486,Material_Bottle_1
1775471193.9161243,-0.13,-3.72,0.97,3.7222708122865003,3.8373886339153263,1.11,1.7387515240059397,1.2933187265794461,4.000000000000001,1.3290133209036599,Material_Bottle_1
1775471193.9271765,-0.11,-3.73,0.97,3.731621631409058,3.8470286436911487,1.11,1.7772218104428512,1.2982330765675685,4.000000000000001,1.3457054691397548,Material_Bottle_1
1775471193.9377973,-0.09,-3.74,0.97,3.7410827309750854,3.856782344528599,1.11,1.8157896338881372,1.3021452263871798,4.000000000000001,1.3613381490656928,Material_Bottle_1
1775471193.9485965,-0.07,-3.74,0.98,3.740655022853618,3.8169910263903994,1.12,1.8539595441520413,1.3043014984050043,4.000000000000001,1.375769023240984,Material_Bottle_1
1775471193.9595807,-0.05,-3.74,0.98,3.740334209666297,3.816663666329215,1.12,1.8921261808153331,1.305333720312909,4.000000000000001,1.3890376983586303,Material_Bottle_1
