time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1775472388.5676732,-0.29,-0.13,0.76,0.3178049716414141,0.418163886154642,0.76,0.019853520049619277,0.07951397584682406,14.000000000000002,0.04565970455371722,Material_POM_8
1775472388.5787153,-0.37,-0.14,0.91,0.3956008088970496,0.43472568590259747,0.91,0.024200776908645253,0.08955903768008439,15.000000000000002,0.05964028996862336,Material_POM_8
1775472388.5899806,-0.45,-0.14,1.05,0.4712748667179272,0.4488327789382364,1.05,0.028689104698027615,0.09898455808500942,15.000000000000002,0.07501003913220183,Material_POM_8
1775472388.6004615,-0.53,-0.13,1.21,0.5457105459856901,0.4510000785005055,1.21,0.03319910548303267,0.1074841270646977,15.999999999999993,0.09150752791085022,Material_POM_8
1775472388.6121109,-0.63,-0.11,1.36,0.6395310782127793,0.4702430940953568,1.36,0.037901536423986235,0.11588691637919529,15.999999999999993,0.11007840859427863,Material_POM_8
1775472388.6226485,-0.73,-0.09,1.51,0.7355270219373317,0.4871036654527591,1.51,0.04277257307851383,0.12413505005595997,15.999999999999993,0.1304904346366244,Material_POM_8
1775472388.6333923,-0.84,-0.07,1.67,0.8429116205154606,0.5047371950768058,1.67,0.04781994502928189,0.13228700948501695,15.999999999999993,0.15305971653199013,Material_POM_8
1775472388.6451628,-0.94,-0.04,1.83,0.940850678907126,0.5141257731045644,1.83,0.052961202760327536,0.14008912923198447,16.000000000000014,0.17698588761232184,Material_POM_8
1775472388.6559174,-1.05,-0.0,1.99,1.05,0.5276379258100876,1.99,0.05823758201842841,0.14772357623268775,16.000000000000014,0.20266689487078718,Material_POM_8
1775472388.6664515,-1.16,0.03,2.15,1.160387866189577,0.5397150355695541,2.15,0.06363473237412394,0.15516898841650018,16.000000000000014,0.22994170761800253,Material_POM_8
1775472388.6772625,-1.26,0.06,2.31,1.2614277624977184,0.5460723880629135,2.31,0.06909545625475308,0.1622792734317022,16.000000000000014,0.25820335984347453,Material_POM_8
1775472388.688288,-1.37,0.09,2.47,1.3729530217745982,0.5558512007787033,2.47,0.07465396826254012,0.16918993840444704,16.000000000000014,0.28784366332224537,Material_POM_8
1775472388.699067,-1.48,0.13,2.63,1.4856984889270097,0.5649041536208578,2.6299999999999994,0.0803030097987487,0.17590066480740763,16.000000000000014,0.31877643814255263,Material_POM_8
1775472388.710071,-1.59,0.16,2.79,1.5980300372646317,0.5727704173814387,2.7899999999999996,0.08603071397256308,0.18239789753741686,16.000000000000014,0.35086167665857637,Material_POM_8
1775472388.721593,-1.69,0.2,2.95,1.7017931719218995,0.5768788457773063,2.9499999999999993,0.09179950243033615,0.18860281056573697,16.000000000000014,0.38365190136082605,Material_POM_8
1775472388.7321193,-1.8,0.23,3.11,1.81463494951464,0.5834837189810036,3.109999999999999,0.09763433962014618,0.19460276727181847,16.000000000000014,0.4174688236074323,Material_POM_8
1775472388.743209,-1.91,0.26,3.27,1.927615106809448,0.5894845618730539,3.2699999999999996,0.10352918523887672,0.20039792811691592,16.000000000000014,0.45223317475700997,Material_POM_8
1775472388.7540908,-2.02,0.3,3.44,2.04215572373901,0.5936497471189718,3.4399999999999995,0.10946568271006644,0.20595894329001957,16.999999999999993,0.487928731793121,Material_POM_8
1775472388.7651484,-2.12,0.33,3.6,2.145530237493753,0.5959804559759159,3.5999999999999996,0.1154254872698256,0.21125980673071337,16.999999999999993,0.5240727982321522,Material_POM_8
1775472388.7759283,-2.23,0.36,3.76,2.2588713996153036,0.6007635103329237,3.7599999999999993,0.12143312237315483,0.21637216502026507,16.999999999999993,0.5610060310553909,Material_POM_8
1775472388.7866063,-2.34,0.4,3.92,2.373941869549463,0.6055972612122964,3.9199999999999995,0.1274890949852778,0.22130731594902947,16.999999999999993,0.5987291930470573,Material_POM_8
1775472388.797905,-2.44,0.43,4.08,2.47759964481754,0.6072546660693318,4.079999999999999,0.13356164164597112,0.22600722910604365,16.999999999999993,0.6367904056897264,Material_POM_8
1775472388.8085506,-2.55,0.47,4.25,2.592951985671929,0.6101062060154643,4.249999999999999,0.13966270370612574,0.2305094461123866,16.999999999999993,0.6755686999201936,Material_POM_8
1775472388.8200212,-2.66,0.5,4.41,2.7065845636151846,0.6137378571150403,4.41,0.14580008227727617,0.2348389940662442,16.999999999999993,0.714951427651833,Material_POM_8
1775472388.8309693,-2.76,0.53,4.57,2.8104270138183627,0.6149729537954942,4.57,0.15194981181523112,0.238956458699951,16.999999999999993,0.75457734526044,Material_POM_8
1775472388.841629,-2.87,0.57,4.73,2.9260553651631405,0.6186162254856056,4.73,0.15813597407008714,0.2429172873929536,16.999999999999993,0.7948075320458428,Material_POM_8
1775472388.8527176,-2.98,0.6,4.9,3.039802625171575,0.6203677560824119,4.9,0.1643396516309113,0.246691781863815,16.999999999999993,0.8355347607158533,Material_POM_8
1775472388.8638234,-3.08,0.63,5.06,3.143771620203987,0.6212986163844606,5.06,0.17055263779475588,0.25027239916893873,16.999999999999993,0.8764207089123719,Material_POM_8
1775472388.8744855,-3.19,0.67,5.22,3.2596012026013246,0.6244445552024462,5.22,0.1767970833467804,0.25370569049553704,16.999999999999993,0.9178101236812783,Material_POM_8
1775472388.8856955,-3.3,0.7,5.39,3.3734255586865998,0.6258673344748173,5.39,0.18305575669152852,0.25696590282654946,16.999999999999993,0.9596004266523515,Material_POM_8
1775472388.8966405,-3.4,0.74,5.55,3.479597677893236,0.6269544235925788,5.55,0.18932530092745437,0.26005294498375453,16.999999999999993,1.0015336351316448,Material_POM_8
1775472388.9072545,-3.51,0.77,5.71,3.593466293149276,0.6293284875342886,5.71,0.19561858580279717,0.2629933765453617,16.999999999999993,1.043813958391522,Material_POM_8
1775472388.9183373,-3.61,0.8,5.88,3.697580289865252,0.6288400784056418,5.88,0.20190698658685363,0.26574445323980894,16.999999999999993,1.0861329801705975,Material_POM_8
1775472388.929776,-3.72,0.83,6.04,3.8114695328704915,0.631037897654403,6.04,0.20821736556339762,0.26835454648823853,16.999999999999993,1.1287503017406448,Material_POM_8
1775472388.9402761,-3.83,0.87,6.21,3.927569222814539,0.6324587102022269,6.21,0.21454195266541987,0.2708143731242585,16.999999999999993,1.1716933136865197,Material_POM_8
1775472388.9517345,-3.93,0.9,6.37,4.031736598539146,0.6329255832988324,6.37,0.2208712084984082,0.27311267151227303,16.999999999999993,1.214604476844528,Material_POM_8
