time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1775472199.5968945,-0.07,-0.22,0.68,0.2308679276123039,0.3395111589722719,0.6800000000000002,461700.44425534236,162824.13758170622,10.000000000000009,0.059267876732214377,Material_Silicone_19
1775472199.6078858,-0.19,-0.23,0.79,0.29832867780352595,0.3776307597123623,0.7900000000000001,456700.44803164987,169126.28646221297,10.999999999999998,0.06272499638102945,Material_Silicone_19
1775472199.6189115,-0.32,-0.24,0.9,0.4,0.44444395061783265,0.9000000000000001,451700.4524760895,175059.13640169238,10.999999999999998,0.0635520380757747,Material_Silicone_19
1775472199.6298335,-0.46,-0.24,1.01,0.5188448708429139,0.5137072842927026,1.0100000000000002,446700.45761316223,180659.07442750927,10.999999999999998,0.06357459981993302,Material_Silicone_19
1775472199.6410115,-0.59,-0.24,1.13,0.6369458375717671,0.563668383985295,1.13,441700.4632498462,185956.1797028736,11.99999999999999,0.06497825663836955,Material_Silicone_19
1775472199.652157,-0.73,-0.24,1.24,0.768439978137525,0.619709160022875,1.24,436700.46944693767,190975.6528713651,11.99999999999999,0.07012830643551451,Material_Silicone_19
1775472199.6628373,-0.87,-0.25,1.36,0.9052071586106686,0.6655930095718081,1.36,431700.47610286786,195738.85392885495,12.00000000000001,0.08059270316436828,Material_Silicone_19
1775472199.673908,-1.0,-0.25,1.47,1.0307764064044151,0.7012079627186751,1.47,426700.48311494745,200264.0699533986,12.00000000000001,0.0958016634368266,Material_Silicone_19
1775472199.6848516,-1.14,-0.25,1.59,1.1670903992407786,0.7340186573724033,1.59,421700.4904551341,204567.0949950996,12.00000000000001,0.11566828813274337,Material_Silicone_19
1775472199.6957514,-1.28,-0.25,1.7,1.3041855696180662,0.7671675308532562,1.7,416700.4981268094,208661.67560361806,12.00000000000001,0.13938409198619922,Material_Silicone_19
1775472199.7068634,-1.42,-0.26,1.82,1.4436065946094871,0.7931900007799376,1.82,411700.5060587094,212559.8581949317,12.00000000000001,0.16636114752233103,Material_Silicone_19
1775472199.7180676,-1.56,-0.26,1.93,1.5815182578775373,0.8194390872738083,1.93,406700.5142531003,216272.26292596423,12.00000000000001,0.1959646611736544,Material_Silicone_19
1775472199.7296402,-1.69,-0.26,2.05,1.7098830369355675,0.8340888794374088,2.05,401700.5225939891,219808.3031929792,12.00000000000001,0.22732613803856325,Material_Silicone_19
1775472199.7396853,-1.83,-0.26,2.17,1.848377667036691,0.8517865508065161,2.17,396700.5311118546,223176.36214536772,12.00000000000001,0.26075709527775115,Material_Silicone_19
1775472199.750569,-1.97,-0.26,2.28,1.9870832896484234,0.8715273763688803,2.28,391700.53982712835,226383.93738075075,12.00000000000001,0.2960251321681501,Material_Silicone_19
1775472199.7614295,-2.11,-0.26,2.4,2.1259586073110643,0.885815717289728,2.4,386700.5486852855,229437.75986393867,12.00000000000001,0.33294624381984095,Material_Silicone_19
1775472199.7724,-2.24,-0.26,2.52,2.2550388023269137,0.8948563124883337,2.52,381700.5576338486,232343.89233827576,12.00000000000001,0.37093275219828287,Material_Silicone_19
1775472199.7833803,-2.38,-0.26,2.64,2.394159560263267,0.9068782777973443,2.64,376700.5667026314,235107.81154784255,12.00000000000001,0.41035650444390664,Material_Silicone_19
1775472199.7952514,-2.52,-0.26,2.75,2.5333771926027913,0.921227735045475,2.75,371700.5759149088,237734.47766243992,12.00000000000001,0.45109851167477044,Material_Silicone_19
1775472199.8052065,-2.66,-0.27,2.87,2.6736678926149375,0.9315912756180006,2.87,366600.5852308215,240170.7952964636,12.00000000000001,0.4931327062760929,Material_Silicone_19
1775472199.816464,-2.8,-0.27,2.99,2.81298773548695,0.9407982590932076,2.9900000000000007,361500.59463880415,242475.40098062844,12.00000000000001,0.5362885236619929,Material_Silicone_19
1775472199.8285496,-2.93,-0.27,3.1,2.9424139749532188,0.9491654921895891,3.1,356400.6041304591,244652.0169145931,12.00000000000001,0.5801068118131657,Material_Silicone_19
1775472199.8380861,-3.07,-0.27,3.22,3.0818500936937214,0.9570960051545702,3.22,351300.6137014191,246704.03081009843,12.00000000000001,0.6249365777950044,Material_Silicone_19
1775472199.8491344,-3.21,-0.27,3.34,3.221335126931068,0.9644713061256772,3.3399999999999994,346200.6233461321,248634.52777058646,12.00000000000001,0.6707062592579625,Material_Silicone_19
1775472199.8600872,-3.35,-0.27,3.46,3.3608629844133784,0.9713474026202242,3.46,341100.633059606,250446.31786332637,12.00000000000001,0.7173505288380376,Material_Silicone_19
1775472199.871022,-3.48,-0.27,3.57,3.490458422614428,0.9777191722395675,3.5699999999999994,336000.64283679775,252141.96005074316,12.00000000000001,0.7644634768040551,Material_Silicone_19
1775472199.881968,-3.62,-0.27,3.69,3.6300550960006106,0.9837545019637151,3.6899999999999995,330900.65267434285,253723.78300954672,12.00000000000001,0.8123662775155284,Material_Silicone_19
1775472199.8929772,-3.76,-0.27,3.81,3.7696816841744076,0.9894175051855386,3.81,325800.6625685179,255193.90328710078,12.00000000000001,0.8610026672209329,Material_Silicone_19
1775472199.9043417,-3.9,-0.27,3.93,3.909334981809566,0.9947414725364104,3.93,320700.67251593265,256554.24115151525,12.00000000000001,0.9103201050768028,Material_Silicone_19
1775472199.9151103,-4.03,-0.27,4.05,4.039034538104373,0.9972922322992939,4.05,315600.6824888549,257806.53447416768,12.00000000000001,0.9599504924954219,Material_Silicone_19
1775472199.9272788,-4.17,-0.27,4.16,4.178731865051884,1.0045026107089599,4.16,310500.69253388105,258952.3507153422,12.00000000000001,1.0101910894384476,Material_Silicone_19
1775472199.9372728,-4.31,-0.27,4.28,4.318448795574633,1.0089831277082955,4.28,305400.70262371236,259993.09768140834,12.00000000000001,1.0609948357634293,Material_Silicone_19
1775472199.9478314,-4.45,-0.27,4.4,4.4581834865783625,1.0132232893988802,4.4,300300.7127559452,260930.03262045758,12.00000000000001,1.1123170908271973,Material_Silicone_19
1775472199.9587626,-4.58,-0.27,4.52,4.587951612648068,1.0150333180563607,4.52,295200.7229062784,261764.27029039455,12.00000000000001,1.1638184965383243,Material_Silicone_19
1775472199.9698818,-4.72,-0.27,4.63,4.727716150531882,1.0211047795738881,4.63,290100.7331173262,262496.7897896132,12.00000000000001,1.2157760154968549,Material_Silicone_19
1775472199.98075,-4.86,-0.27,4.75,4.8674942218763855,1.024735409924416,4.75,285000.7433646803,263128.4406647306,12.00000000000001,1.2681485597308129,Material_Silicone_19
1775472199.992558,-5.0,-0.27,4.87,5.007284693324317,1.0281896642986967,4.87,279900.75364657695,263659.94787445787,12.00000000000001,1.3208966952396595,Material_Silicone_19
1775472200.0025733,-5.13,-0.27,4.99,5.137100349418921,1.0294788216312822,4.99,274800.7639413651,264091.91608668433,12.00000000000001,1.373703828182787,Material_Silicone_19
1775472200.013502,-5.27,-0.27,5.11,5.2769119757676455,1.0326635896485432,5.11,269700.7742680011,264424.8331082873,12.00000000000001,1.4268295355145846,Material_Silicone_19
1775472200.0246623,-5.41,-0.27,5.23,5.416733332923082,1.0357040721260056,5.23,264600.78462504176,264659.0727349581,12.00000000000001,1.4802367620185621,Material_Silicone_19
1775472200.0359592,-5.55,-0.27,5.32,5.556563686308293,1.0444666620003065,5.32,259400.7950697084,264698.3708342944,12.00000000000001,1.5339509753408627,Material_Silicone_19
1775472200.0468447,-5.69,-0.26,5.4,5.695937148529643,1.0548029803197523,5.4,254200.80561773825,264635.5048522977,12.00000000000001,1.587866038326608,Material_Silicone_19
1775472200.0572937,-5.81,-0.25,5.49,5.815376170120038,1.059266869007863,5.490000000000001,249000.81621040692,264470.401995573,12.00000000000001,1.641430860032281,Material_Silicone_19
1775472200.0681982,-5.91,-0.21,5.57,5.913729787536796,1.0617107227694924,5.57,243800.82682751413,264202.87061911455,12.00000000000001,1.6941145993047377,Material_Silicone_19
1775472200.0805895,-6.0,-0.18,5.63,6.002699392773222,1.0661986370469956,5.63,238600.83748950047,263832.59911254415,12.00000000000001,1.7457281147874382,Material_Silicone_19
1775472200.0902638,-6.07,-0.15,5.69,6.071853094402071,1.0671093193836119,5.69,233400.84816059368,263359.15416612796,12.00000000000001,1.7958456146947381,Material_Silicone_19
