time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1775471630.122095,9.16,3.37,0.6,9.760251021362105,16.2670579238403,0.6,10049058.825479237,3532877.3999153213,7.0000000000000036,0.26602383936990204,Material_Wood_14
1775471630.133041,8.93,3.36,0.68,9.541200134155032,14.031156033822054,0.68,9936480.104542337,3669300.905187642,8.000000000000007,0.3138556323338775,Material_Wood_14
1775471630.1439247,8.7,3.37,0.75,9.329892818248235,12.439840504543639,0.75,9823901.367692284,3797494.9530752245,8.000000000000007,0.3647292781385074,Material_Wood_14
1775471630.1550744,8.45,3.37,0.83,9.097219355385468,10.960492042040272,0.83,9711322.616048742,3918267.352772077,8.000000000000007,0.4193561650739706,Material_Wood_14
1775471630.165756,8.2,3.38,0.91,8.869295349688159,9.746467695846661,0.91,9598648.803489847,4032245.7945967484,8.000000000000007,0.4770147742746493,Material_Wood_14
1775471630.1769464,7.95,3.39,0.99,8.642603774326346,8.729893984275114,0.99,9485974.980765216,4140024.4763862668,8.000000000000007,0.5373490493625535,Material_Wood_14
1775471630.187685,7.7,3.39,1.06,8.413209851180465,7.9369829379221954,1.06,9373301.150111472,4242075.97175022,8.000000000000007,0.6002308691599889,Material_Wood_14
1775471630.199055,7.45,3.4,1.14,8.1891696770796,7.1834758715822185,1.14,9260627.31192266,4338804.4194748225,8.000000000000007,0.6652033827248732,Material_Wood_14
1775471630.209521,7.2,3.41,1.22,7.966686889793022,6.530065868628815,1.22,9147953.467199747,4430558.4707495645,8.000000000000007,0.7320481148433895,Material_Wood_14
1775471630.22073,6.95,3.42,1.3,7.745895687394712,5.958376714629229,1.3,9035279.616759941,4517641.226098556,8.000000000000007,0.8005708685718277,Material_Wood_14
1775471630.232064,6.7,3.43,1.38,7.5269449313782015,5.454303968894372,1.3799999999999997,8922574.658104809,4600302.106528339,8.000000000000007,0.8705835788360692,Material_Wood_14
1775471630.2427843,6.45,3.44,1.46,7.31,5.006845885721996,1.4599999999999995,8809869.694975097,4678789.582610322,8.000000000000007,0.9419337477099257,Material_Wood_14
1775471630.255423,6.2,3.45,1.54,7.095244886541972,4.607298882625383,1.5399999999999998,8697164.727849912,4753310.393549638,8.000000000000007,1.0144677193735017,Material_Wood_14
1775471630.2646937,5.95,3.46,1.62,6.882884569713487,4.248691556186377,1.6199999999999997,8584459.757138656,4824048.370285145,8.000000000000007,1.0880387704244774,Material_Wood_14
